"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Canada",218,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827.962025097724,529.125952040995,445.809455981733,819.307693878014,1357.15217480569,700,900,547.943212726232,783,981,1102,945,1123,1537,1838,2114,2761,2815,3575,4002,4153,4440,3984,5827,5642,5420,5101,5401
"Canada",218,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39852147632337,33.5726310782848,58.2924122079421,0
"Chile",224,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107,2226,2297,2439,1548,2298,2893,2872,2400,2413,2477,2676,2304,2185,1995,1985,2170,2056,1925,1771,1780,1825,1562,1571
"Chile",224,"Fish body oils, nei","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51825,71165,165714,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988,70533,67127,85273,79601,68648,61371
"Chile",224,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,16,36,41,42,14,30,19,31,42,37
"Chile",224,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,64752,36847,39078,45419,43340,40261,35175,38508,36097,45577,44671,46997,41498,51953,55622,56194,65173,67770,0,0,0,0,0,NA
"Chile",224,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65583,76475,71351,66893,75170,80488
"Chile",224,"Z_TOTAL","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51825,71165,165714,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988,70533,67127,85273,79601,68648,61371
"Chile",224,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,66859,39073,41375,47858,44888,42559,38068,41380,38497,47990,47148,49673,43802,54138,57617,58179,67343,69826,67508,78246,73131,68718,76732,82059
"Chile",224,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,16,36,41,42,14,30,19,31,42,37
"China",209,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,895,685,711,731,970,1066,1353,1752,2178,2704,3759,4493,4669,4009,3478,3980,3715,4146,4488,5465,5472,5846,5662
"China",209,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,209.905029385176,443.929466204601,1955,3481,1748,3093,1429,1620,707,1884,2309,2228,3220,4937,5795,7679,6919,14625,17705,10958,10215,8810,11676,11743,10286,8904
"China",209,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,0,23669.351877416,0,0,0,45,15,1,15,1,37,2127,739,227,391,313,162,222,824,3479,3986,5268,4554,8699,22666,13200,19736,29014,48362,44329,29697
"China",209,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,44,13,170,216,97,120,169,172,145,174,113,37,28,46,84,160,43,49,67,92,301,386,565,424,313,601,816,808
"China",209,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,0,471,294.244084998331,1029,460,414,405,607,412,68.5117195871517,66.0068735584446,67.5982566334987,79.4953468529968,82.6499551690617,84.2847611674772,84.3997648482427,99.915432014526,99.0896056891272,105.804893720829,530,571,0,0,0,0,0,NA
"China",209,"Ornamental saltwater fish","ornamentals",NA,NA,63.8421691080866,0,57.2928860050251,54.1480872554057,51.366848351141,48.6894836884057,0,0,0,37.6684023128746,36.8088368769077,33.5082267649941,0,35.2169458635371,0,0,0,0,0,15.3094109505282,6.13990619219203,0,4.52464956178665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"China",209,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10833,13861,12782,13600,12810,14739,17812,15260,13471,15628,16301,14852,16533,12861,12902,10019,6099,5743,5244,4800,4618,4934
"China",209,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,237,139,130,65,0,0,0,0,0,0,0,18,2,0,8,3,3,0,484,1937,814
"China",209,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719.68347374178,1746.08556901931,1795.79193072423,1838.39822108517,35575,37436,31124,36911,5730,6690,5842,4319,4692,4663,4287,3087,3586,2880,3086,3090,3678,4726,0,0,0,0,0,NA
"China",209,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007,1214,1383,1153,1477,1512
"China",209,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,209.905029385176,443.929466204601,1955,3481,1748,3093,1429,1620,707,1884,2309,2228,3220,4937,5795,7679,6919,14625,17705,10958,10215,8810,11676,11743,10286,8904
"China",209,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,5,23671.351877416,3,44,13,215,231,98,135,170,209,2272,913,340,428,341,208,306,984,3522,4035,5335,4646,9000,23052,13765,20160,29327,48963,45145,30505
"China",209,"Z_TOTAL","ornamentals",NA,NA,63.8421691080866,0,57.2928860050251,54.1480872554057,51.366848351141,49.6894836884057,3,0,0,37.6684023128746,37.8088368769077,33.5082267649941,0,35.2169458635371,471,294.244084998331,1029,460,414,420.309410950528,613.139906192192,412,73.0363691489383,66.0068735584446,67.5982566334987,79.4953468529968,82.6499551690617,84.2847611674772,84.3997648482427,99.915432014526,99.0896056891272,105.804893720829,530,571,1,0,0,0,0,0
"China",209,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719.68347374178,1746.08556901931,1795.79193072423,1838.39822108517,36162,38331,42817,51720,19382,21390,19783,20411,24256,22101,20462,22474,24380,22401,23646,19431,20560,18468,11255,11448,12092,11909,13878,12922
"Colombia",132,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,0,0,0,2,2,3,4,1,0.569682050702315,0.418139290054548,0,2,2,0,0.205795014555015,0.190594635842075,0.175394257129135,0.160193878416194,0.554020645507734
"Colombia",132,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,2,17942.1263844238,3,19,32,15139.2139057827,14434.4187446414,13735.0463054748,0,12323.9066340565,1,2,6,20,31,128,188,1,130,66,3,14,41.7019094595368,NA
"Colombia",132,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,72,6,13,22,31,19,3,16,10,NA
"Colombia",132,"Ornamental fish nei","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559,0,0,0,0,0,NA
"Colombia",132,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,2,17942.1263844238,3,19,32,15139.2139057827,14434.4187446414,13735.0463054748,2,12325.9066340565,4,6,7,20.5696820507023,31.4181392900545,128,190,3,130,66.205795014555,3.19059463584207,14.1753942571291,41.862103337953,0.554020645507734
"Colombia",132,"Z_TOTAL","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559,0,0,0,0,0,0
"Colombia",132,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,72,6,13,22,31,19,3,16,10,0
"Cook Islands",153,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.972420067299,5.63318224729801,15.0146709947621,7.9477479309395,56,10.2623136145809,73,19.8398143837258,0,9.76466727444995,40,0,16,0,0,0,NA
"Cook Islands",153,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,13.1468286328007,12.6784782099653,8.57607252455847,14,8,14,6,12,19,9,10.9792088169957,12.3744764775302,7.24708084626997,17.4013534986431,16.3739176507967,18.9805370655216,15.1576740926203,0,0,0,0,0,NA
"Cook Islands",153,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2431352058065,11.8493567478527,11.6320471829467,7.61678568070056,4.84449026703896,NA
"Cook Islands",153,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,13.1468286328007,12.6784782099653,8.57607252455847,14,8,14,6,12,19,9,10.9792088169957,12.3744764775302,7.24708084626997,17.4013534986431,16.3739176507967,18.9805370655216,15.1576740926203,15.2431352058065,11.8493567478527,11.6320471829467,7.61678568070056,4.84449026703896,0
"Cook Islands",153,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.972420067299,5.63318224729801,15.0146709947621,7.9477479309395,56,10.2623136145809,73,19.8398143837258,0,9.76466727444995,40,0,16,0,0,0,0
"Costa Rica",130,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,2208.91206140275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,210,189,446,518,868,1703
"Costa Rica",130,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,11,9,0,10,4,6,5,3
"Costa Rica",130,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,2208.91206140275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,210,189,446,518,868,1703
"Costa Rica",130,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,11,9,0,10,4,6,5,3
"Croatia",187,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,43.986338169565,1,0,34.6331449532472,31.5154138811404,28.6968574540842,1,22.3759168398583,19.2581857677524,16.3968901056878,13.0227236235405,9.99047102144777,6.74452224432025,3.71226964222842,0.765495510150686,0
"Croatia",187,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0,28,27,1,345.603262303921,15,237.800121585591,11,20.3573908402609,9,4,4,3,3,52,5,67,43,34.5905905978344
"Croatia",187,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8198209069124,1,2,4.44979643808534,4.45648131083821,1,4.33615360128671,4.37626283780388,13,1,3,5,3
"Croatia",187,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.765883746972,1,1,1,3,1,1,1,1,1,1,1,2,1.54025218234724,2,2,1.59068865179437,1
"Croatia",187,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,2,1,2,1,1,0.721709511193921,0.619654138402865,0.630993624268538,0.823764883984978,0.494919793880462
"Croatia",187,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,7,5,5,7,0,0,0,0,3,2,4,5,5,5,6,4,3,0,0,1,1,NA
"Croatia",187,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,3,1,1,1,36.8918017417345,28.2787821380371,19.6657625343432,11.8477362309204,3.23471662722659,0,0,0,0,0,0,0,0,0,NA
"Croatia",187,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0,28,27,1,345.603262303921,15,326.619942492503,12,22.3573908402609,13.4497964380853,8.45648131083821,5,7.33615360128671,7.37626283780388,65,6,70,48,37.5905905978344
"Croatia",187,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,3,3,1,44.986338169565,37.8918017417345,28.2787821380371,54.2989074875904,43.3631501120608,31.9315740813108,1,22.3759168398583,19.2581857677524,16.3968901056878,13.0227236235405,9.99047102144777,6.74452224432025,3.71226964222842,0.765495510150686,0
"Croatia",187,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.765883746972,1,1,1,3,1,1,1,1,1,1,1,2,1.54025218234724,2,2,1.59068865179437,1
"Croatia",187,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,7,5,5,7,0,0,0,0,6,7,7,8,7,6,8,5,4,0.721709511193921,0.619654138402865,1.63099362426854,1.82376488398498,0.494919793880462
"Cuba",112,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3.09669464625995,2,4.37139883005068,0,0,0,0,0,0,0,0,0,22,45,28,0,10.8923279563822
"Cuba",112,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,16,27,18,30,21
"Cuba",112,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,16,14,14,14,12,19,20,10,11,9,6,0,0,0,0,0,NA
"Cuba",112,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,4,3
"Cuba",112,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,16,14,14,14,12,19,20,10,11,9,6,4,3,4,2,4,3
"Cuba",112,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3.09669464625995,2,4.37139883005068,0,0,0,0,0,0,0,0,0,22,45,28,0,10.8923279563822
"Cuba",112,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,16,27,18,30,21
"Curacao",244,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20,34,19,15,15,15
"Curacao",244,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20,34,19,15,15,15
"Democratic Republic of the Congo",199,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3400164345933,77.8065351402386,69.7642941230231,68.8446892258519,60.2936884857766,63.008081609036,49.1514437591316,58.4797132795752,59.1590675113935,53.7333050688883,55.0667789443842,54.8012936908906,55.1172481206656,52.3806442132793,53.5687581679581,52.4311133895612,48.1682303135938,29.9507948391727,0,0,27.1193001872505,0,NA
"Democratic Republic of the Congo",199,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3400164345933,77.8065351402386,69.7642941230231,68.8446892258519,60.2936884857766,63.008081609036,49.1514437591316,58.4797132795752,59.1590675113935,53.7333050688883,55.0667789443842,54.8012936908906,55.1172481206656,52.3806442132793,53.5687581679581,52.4311133895612,48.1682303135938,29.9507948391727,0,0,27.1193001872505,0,0
"Denmark",175,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,12,7,7,8,25,23,18,0,0,0,0,8,43,108,115,48,53,27,6,27,27,53,46,27,26,9,4,3,7,1,1,16,27,23,29
"Denmark",175,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,103040,87821,69734,68214,64151,61059,62437,39407,47696,26453,38681,78113,94154,74751,96045,140297,107676,103938,75589,94206,113512,95688,81046,100875,112268,104273,119371,127241,119797,169207,159507,168256,149924,119558,140385,118174,142607,146822
"Denmark",175,"Fish liver oils, nei","fish_oil",1,1,1798.51045228931,231,1797,1022,91,20,4,2,4,238,210,404,374,277,98,96,1085,291,275,159,216,83,182,104,763,1606,423,216,430,327,354,79,21,118,361,253,265,242,464,542
"Denmark",175,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,22,3.6715604035877,0,0,0,0,3,0,4,0,0,0,3,1,0,1.11324555425837,32,12
"Denmark",175,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31327,23669,30405,41614,20867,4755,9773,20611,25544,23564,4572,2900,1327,1109,1838,1614,1652,1681,1259,3391,368,283,234,591
"Denmark",175,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0938305308604868,0.340013695100765,0.366938112617731,0.50349190349641,0.859304441098061,1.43437572542302,1.29685608289765,1.7622979938609,2.28255459150512,10,1,4,0,0.971433609592665,1.11391289014283,3.53606065949568,2.60994533591959,1.75506965261859,5,2
"Denmark",175,"Natural sponges raw","sponges",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,0,0,0,5.96257151667214,0,0,0,0,0,0,0,0,24,0,0,21,8.87097669521941,0,5.62272096473178,68,25,5.91801694023065
"Denmark",175,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,8,41,13,4,4,156,19.7499544370389,18.0874034071508,10,3,1,4,1,1,0,0,1,0.343701996428308,0.119936578380201,0,0,0,0.231819287404255,0,1,6,19,5
"Denmark",175,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,20,13,66,55,70,120,323,26,88,200,582,194,180,199,267,376,477,0,0,0,0,0,NA
"Denmark",175,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,70,170,242,72,590
"Denmark",175,"Z_TOTAL","fish_oil",1,1,1798.51045228931,231,104837,88843,69825,68234,64155,61061,62441,39645,47906,26857,39055,78390,94252,74847,97130,140588,107951,104097,75807,94296,113716,95795.6715604036,81809,102481,112691,104489,119804,127568,120155,169286,159528,168374,150288,119812,140650,118417.113245554,143103,147376
"Denmark",175,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,8,41,13,4,4,156,19.7499544370389,18.0874034071508,10,3,1,4,1,1,0,0,1,0.343701996428308,0.119936578380201,0,0,0,0.231819287404255,0,1,6,19,5
"Denmark",175,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,12,7,7,8,25,25,20,0,0,0,0,8,63,121,181,103,123,147,329,53,115,253,628,221,206,208,271,379,484,89,71,186,269,95,619
"Denmark",175,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31327,23669,30405,41614,20867,4755,9773,20611,25544,23564,4572,2900,1327,1109,1838,1614,1652,1681,1259,3391,368,283,234,591
"Denmark",175,"Z_TOTAL","sponges",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,0,0,0.0938305308604868,6.30258521177291,0.366938112617731,0.50349190349641,0.859304441098061,1.43437572542302,1.29685608289765,1.7622979938609,2.28255459150512,10,25,4,0,21.9714336095927,9.98488958536224,3.53606065949568,8.23266630065137,69.7550696526186,30,7.91801694023065
"Dominican Republic",115,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,7,1,2,1,1,1.53643322937341
"Dominican Republic",115,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0.17166962715923,0.174587078868263,0,0,0,0,0,0,0,0,0,0,0,0,0.212513951085689,1,0.218348854503755,1,0.22418375792182,0.389187926345081,0,0,0,0,0,0,0,0,0,4,0.259193178430214,0,1,0.592118966985767,NA
"Dominican Republic",115,"Ornamental fish nei","ornamentals",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2816669601176,0.0316857777582129,36.8257105161297,59.4317566859039,4.40546729165507,3.18641737453945,0,0,0.332360749716912,1.79028792101587,21.1839615846926,21.3034002117842,10.982628194059,136.652292267795,11.4892031570838,49.889414148504,41.7102238015105,31.1217540749438,34.1858674992915,42.0685396827855,0,0,0,0,0,NA
"Dominican Republic",115,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584799156370821,0,0,0.428618537472204,7.6494317570922,0.612532715998668
"Dominican Republic",115,"Z_TOTAL","fish_oil",0,0,0,0,0,0,0,0.17166962715923,0.174587078868263,0,0,0,0,0,0,0,0,0,0,0,0,0.212513951085689,1,0.218348854503755,1,0.22418375792182,0.389187926345081,0,0,0,0,0,0,0,0,0,4,0.259193178430214,0,1,0.592118966985767,0
"Dominican Republic",115,"Z_TOTAL","ornamentals",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2816669601176,0.0316857777582129,36.8257105161297,59.4317566859039,4.40546729165507,3.18641737453945,0,0,0.332360749716912,1.79028792101587,21.1839615846926,21.3034002117842,10.982628194059,136.652292267795,11.4892031570838,49.889414148504,41.7102238015105,31.1217540749438,34.1858674992915,42.0685396827855,0.584799156370821,0,0,0.428618537472204,7.6494317570922,0.612532715998668
"Dominican Republic",115,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,7,1,2,1,1,1.53643322937341
"Ecuador",137,"Fish body oils, nei","fish_oil",3853,4506,7500,3000,0,0,0,0,0,5458,7218,0,0,0,0,0,0,0,30,0,307,3384,0,180,264,547,0,3831,7476,6806,4025,8778,6238,10787,8571,9736,16011,17539,10805,11767,12531,14152
"Ecuador",137,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16,33,0,158,140,3838,579,1942,3082,2662,0,2,7,5,0,0,0,90,146,269,325,NA
"Ecuador",137,"Ornamental fish nei","ornamentals",1,2,1,1,1,1,1,0,1,13,0,0,12,22,37,30,19,23,28,32,43,64,57,38,37,53,58,55,7,11,22,10,6,10,20,19,24,0,0,0,0,NA
"Ecuador",137,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,10,285,8
