"rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig","tonnes_peak","tonnes_rel"
102,"South Africa","corals",2013,9,34.5,10,36,157.75,0.0570522979397781
102,"South Africa","corals",2014,9.25,36.75,11,47,157.75,0.0586370839936609
102,"South Africa","corals",2015,13.5,40.75,27,47,157.75,0.0855784469096672
102,"South Africa","corals",2016,16,47.5,16,60,157.75,0.101426307448494
102,"South Africa","corals",2017,19.75,57,25,74,157.75,0.125198098256735
114,"Haiti","corals",1998,96,260,96,260,251.25,0.382089552238806
114,"Haiti","corals",1999,115,254.5,134,249,251.25,0.45771144278607
114,"Haiti","corals",2000,145.666666666667,303,207,400,251.25,0.579767827529022
114,"Haiti","corals",2001,160.25,351.75,204,498,251.25,0.637810945273632
114,"Haiti","corals",2002,216.25,397.5,320,443,251.25,0.860696517412935
114,"Haiti","corals",2003,249.25,429.5,266,377,251.25,0.992039800995025
114,"Haiti","corals",2004,251.25,407,215,310,251.25,1
114,"Haiti","corals",2005,236.5,322.75,145,161,251.25,0.941293532338308
114,"Haiti","corals",2006,196,247.75,158,143,251.25,0.780099502487562
114,"Haiti","corals",2007,157.75,190,113,146,251.25,0.627860696517413
114,"Haiti","corals",2008,123.5,138.75,78,105,251.25,0.491542288557214
114,"Haiti","corals",2009,97.25,113,40,58,251.25,0.387064676616915
114,"Haiti","corals",2010,67.5,106.25,39,116,251.25,0.26865671641791
114,"Haiti","corals",2011,48,95.25,35,102,251.25,0.191044776119403
114,"Haiti","corals",2012,32,73.5,14,18,251.25,0.127363184079602
114,"Haiti","corals",2013,33.75,78.25,47,77,251.25,0.134328358208955
114,"Haiti","corals",2014,33.5,58.75,38,38,251.25,0.133333333333333
114,"Haiti","corals",2015,34.5,41.5,39,33,251.25,0.137313432835821
114,"Haiti","corals",2016,34.25,39.5,13,10,251.25,0.136318407960199
114,"Haiti","corals",2017,30,31.25,30,44,251.25,0.119402985074627
115,"Dominican Republic","corals",1997,37,26,37,26,183.4963881041,0.201638846313473
115,"Dominican Republic","corals",1998,183.4963881041,16,329.992776208201,6,183.4963881041,1
115,"Dominican Republic","corals",1999,128.664258736067,15.6666666666667,19,15,183.4963881041,0.701181424143748
115,"Dominican Republic","corals",2000,96.9981940520502,12.75,2,4,183.4963881041,0.528610917382317
115,"Dominican Republic","corals",2001,87.7481940520502,6.25,0,0,183.4963881041,0.478201205803949
115,"Dominican Republic","corals",2002,5.25,4.75,0,0,183.4963881041,0.0286109173823171
115,"Dominican Republic","corals",2003,5.75,1.5,21,2,183.4963881041,0.0313357666568234
115,"Dominican Republic","corals",2004,119.232979888573,1.75,455.931919554292,5,183.4963881041,0.649783797493225
115,"Dominican Republic","corals",2005,122.982979888573,2.75,15,4,183.4963881041,0.670220167052023
115,"Dominican Republic","corals",2006,132.232979888573,33.5,37,123,183.4963881041,0.720629878630391
115,"Dominican Republic","corals",2007,126.982979888573,33,0,0,183.4963881041,0.692018961248074
115,"Dominican Republic","corals",2008,148.670965365078,36.75,542.683861460311,20,183.4963881041,0.810211944230392
115,"Dominican Republic","corals",2009,144.920965365078,35.75,0,0,183.4963881041,0.789775574671595
115,"Dominican Republic","corals",2010,136.420965365078,42.75,3,151,183.4963881041,0.743453137004986
115,"Dominican Republic","corals",2011,138.920965365078,44.75,10,8,183.4963881041,0.757077383377518
115,"Dominican Republic","corals",2012,3.25,39.75,0,0,183.4963881041,0.0177115202842915
115,"Dominican Republic","corals",2013,3.25,39.75,0,0,183.4963881041,0.0177115202842915
115,"Dominican Republic","corals",2014,2.5,2,0,0,183.4963881041,0.0136242463725319
115,"Dominican Republic","corals",2015,0,0,0,0,183.4963881041,0
115,"Dominican Republic","corals",2016,0,0,0,0,183.4963881041,0
115,"Dominican Republic","corals",2017,0,0,0,0,183.4963881041,0
131,"Nicaragua","corals",2005,18,32,18,32,44.3333333333333,0.406015037593985
131,"Nicaragua","corals",2006,44,30,70,28,44.3333333333333,0.992481203007519
131,"Nicaragua","corals",2007,44.3333333333333,51.6666666666667,45,95,44.3333333333333,1
131,"Nicaragua","corals",2008,33.25,38.75,0,0,44.3333333333333,0.75
131,"Nicaragua","corals",2009,29.25,31.75,2,4,44.3333333333333,0.659774436090226
131,"Nicaragua","corals",2010,17.25,33,22,33,44.3333333333333,0.389097744360902
131,"Nicaragua","corals",2011,10.25,17.75,17,34,44.3333333333333,0.231203007518797
131,"Nicaragua","corals",2012,10.25,17.75,0,0,44.3333333333333,0.231203007518797
131,"Nicaragua","corals",2013,9.75,16.75,0,0,44.3333333333333,0.219924812030075
131,"Nicaragua","corals",2014,4.25,8.5,0,0,44.3333333333333,0.0958646616541353
131,"Nicaragua","corals",2015,0.25,1.75,1,7,44.3333333333333,0.0056390977443609
131,"Nicaragua","corals",2016,4.25,21.25,16,78,44.3333333333333,0.0958646616541353
131,"Nicaragua","corals",2017,4.51842133664301,21.5,1.07368534657205,1,44.3333333333333,0.101919278270143
132,"Colombia","corals",1995,1,2,1,2,199.33012154045,0.00501680324213855
132,"Colombia","corals",1996,1,2.5,1,3,199.33012154045,0.00501680324213855
132,"Colombia","corals",1997,1.33333333333333,5.33333333333333,2,11,199.33012154045,0.00668907098951806
132,"Colombia","corals",1998,1.25,6.25,1,9,199.33012154045,0.00627100405267319
132,"Colombia","corals",1999,1.25,6.75,1,4,199.33012154045,0.00627100405267319
132,"Colombia","corals",2000,93.7851695678382,6.25,371.140678271353,1,199.33012154045,0.470501742752444
132,"Colombia","corals",2001,93.5351695678382,5.5,1,8,199.33012154045,0.46924754194191
132,"Colombia","corals",2002,196.58012154045,3.5,413.179807890447,1,199.33012154045,0.986203791084119
132,"Colombia","corals",2003,199.33012154045,7.75,12,21,199.33012154045,1
132,"Colombia","corals",2004,107.294951972612,12.5,3,20,199.33012154045,0.538277662921298
132,"Colombia","corals",2005,109.294951972612,20.75,9,41,199.33012154045,0.548311269405575
132,"Colombia","corals",2006,130.314516782159,20.75,497.258067128634,1,199.33012154045,0.653762290290451
132,"Colombia","corals",2007,127.314516782159,15.5,0,0,199.33012154045,0.638711880564036
132,"Colombia","corals",2008,126.564516782159,10.5,0,0,199.33012154045,0.634949278132432
132,"Colombia","corals",2009,124.314516782159,0.25,0,0,199.33012154045,0.62366147083762
132,"Colombia","corals",2010,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2011,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2012,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2013,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2014,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2015,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2016,0,0,0,0,199.33012154045,0
132,"Colombia","corals",2017,0,0,0,0,199.33012154045,0
133,"Honduras","corals",1992,1024,221,1024,221,1024,1
133,"Honduras","corals",1993,927,188.5,830,156,1024,0.9052734375
133,"Honduras","corals",1994,643,345.333333333333,75,659,1024,0.6279296875
133,"Honduras","corals",1995,532.25,681.5,200,1690,1024,0.519775390625
133,"Honduras","corals",1996,277.25,627.5,4,5,1024,0.270751953125
133,"Honduras","corals",1997,69.75,588.5,0,0,1024,0.068115234375
133,"Honduras","corals",1998,133.275387163065,424,329.101548652259,1,1024,0.13015174527643
133,"Honduras","corals",1999,84.0253871630648,3,3,6,1024,0.0820560421514305
133,"Honduras","corals",2000,83.0253871630648,1.75,0,0,1024,0.0810794796514305
133,"Honduras","corals",2001,83.0253871630648,1.75,0,0,1024,0.0810794796514305
133,"Honduras","corals",2002,0.75,1.5,0,0,1024,0.000732421875
133,"Honduras","corals",2003,0,0,0,0,1024,0
133,"Honduras","corals",2004,0,0,0,0,1024,0
133,"Honduras","corals",2005,0,0,0,0,1024,0
133,"Honduras","corals",2006,0,0,0,0,1024,0
133,"Honduras","corals",2007,0,0,0,0,1024,0
133,"Honduras","corals",2008,0,0,0,0,1024,0
133,"Honduras","corals",2009,0,0,0,0,1024,0
133,"Honduras","corals",2010,0,0,0,0,1024,0
133,"Honduras","corals",2011,0,0,0,0,1024,0
133,"Honduras","corals",2012,0,0,0,0,1024,0
133,"Honduras","corals",2013,0,0,0,0,1024,0
133,"Honduras","corals",2014,0,0,0,0,1024,0
133,"Honduras","corals",2015,0,0,0,0,1024,0
133,"Honduras","corals",2016,0,0,0,0,1024,0
133,"Honduras","corals",2017,0,0,0,0,1024,0
134,"El Salvador","corals",1995,266.577590757181,4,266.577590757181,4,455.329190389319,0.585461236362311
134,"El Salvador","corals",1996,133.28879537859,2,0,0,455.329190389319,0.292730618181155
134,"El Salvador","corals",1997,88.8591969190602,1.33333333333333,0,0,455.329190389319,0.195153745454104
134,"El Salvador","corals",1998,66.6443976892951,1,0,0,455.329190389319,0.146365309090578
134,"El Salvador","corals",1999,87.7530852544369,1.5,351.012341017748,6,455.329190389319,0.192724488362816
134,"El Salvador","corals",2000,87.7530852544369,1.5,0,0,455.329190389319,0.192724488362816
134,"El Salvador","corals",2001,185.837707402459,2,392.33848859209,2,455.329190389319,0.408139234920483
134,"El Salvador","corals",2002,289.132659375071,2.25,413.179807890447,1,455.329190389319,0.634996976863826
134,"El Salvador","corals",2003,309.929417295632,1,434.199372699994,1,455.329190389319,0.680671092118286
134,"El Salvador","corals",2004,309.929417295632,1,0,0,455.329190389319,0.680671092118286
134,"El Salvador","corals",2005,330.904420727382,0.75,476.238502319087,1,455.329190389319,0.72673667252576
134,"El Salvador","corals",2006,227.60946875477,0.5,0,0,455.329190389319,0.499878930582417
134,"El Salvador","corals",2007,374.309625579772,92.25,1021,368,455.329190389319,0.822063758441946
134,"El Salvador","corals",2008,434.309625579772,113.75,240,86,455.329190389319,0.953836553304271
134,"El Salvador","corals",2009,455.329190389319,113.75,560.316761557275,1,455.329190389319,1
134,"El Salvador","corals",2010,455.329190389319,113.75,0,0,455.329190389319,1
134,"El Salvador","corals",2011,200.079190389319,21.75,0,0,455.329190389319,0.439416568523194
134,"El Salvador","corals",2012,140.079190389319,0.25,0,0,455.329190389319,0.30764377366087
134,"El Salvador","corals",2013,0,0,0,0,455.329190389319,0
134,"El Salvador","corals",2014,0,0,0,0,455.329190389319,0
134,"El Salvador","corals",2015,0,0,0,0,455.329190389319,0
134,"El Salvador","corals",2016,0,0,0,0,455.329190389319,0
134,"El Salvador","corals",2017,0,0,0,0,455.329190389319,0
135,"Mexico","corals",2002,44,18,44,18,44,1
135,"Mexico","corals",2003,31.5,10.5,19,3,44,0.715909090909091
135,"Mexico","corals",2004,21,7,0,0,44,0.477272727272727
135,"Mexico","corals",2005,22.75,19.25,28,56,44,0.517045454545455
135,"Mexico","corals",2006,14.25,25.5,10,43,44,0.323863636363636
135,"Mexico","corals",2007,18.5,28.75,36,16,44,0.420454545454545
135,"Mexico","corals",2008,18.75,29,1,1,44,0.426136363636364
135,"Mexico","corals",2009,11.75,15,0,0,44,0.267045454545455
135,"Mexico","corals",2010,9.25,4.25,0,0,44,0.210227272727273
135,"Mexico","corals",2011,0.25,0.25,0,0,44,0.00568181818181818
135,"Mexico","corals",2012,0,0,0,0,44,0
135,"Mexico","corals",2013,0,0,0,0,44,0
135,"Mexico","corals",2014,0,0,0,0,44,0
135,"Mexico","corals",2015,0,0,0,0,44,0
135,"Mexico","corals",2016,0,0,0,0,44,0
135,"Mexico","corals",2017,0,0,0,0,44,0
137,"Ecuador","corals",1994,45,23,45,23,206.609078159956,0.217802627071213
137,"Ecuador","corals",1995,38,26.5,31,30,206.609078159956,0.183922218415691
137,"Ecuador","corals",1996,48.6666666666667,33.3333333333333,70,47,206.609078159956,0.235549507795534
137,"Ecuador","corals",1997,46.75,34.5,41,38,206.609078159956,0.226272729235094
137,"Ecuador","corals",1998,37,32.5,6,15,206.609078159956,0.179082160036331
137,"Ecuador","corals",1999,31.75,30.75,10,23,206.609078159956,0.153671853544689
137,"Ecuador","corals",2000,14.75,20,2,4,206.609078159956,0.0713908610955643
137,"Ecuador","corals",2001,5.75,13.75,5,13,206.609078159956,0.0278303356813217
137,"Ecuador","corals",2002,4.5,10.75,1,3,206.609078159956,0.0217802627071213
137,"Ecuador","corals",2003,2.25,5.25,1,1,206.609078159956,0.0108901313535607
137,"Ecuador","corals",2004,3.5,9,7,19,206.609078159956,0.016940204327761
137,"Ecuador","corals",2005,2.25,5.75,0,0,206.609078159956,0.0108901313535607
137,"Ecuador","corals",2006,126.359078159956,5.5,497.436312639824,2,206.609078159956,0.611585315056337
137,"Ecuador","corals",2007,206.609078159956,70,322,259,206.609078159956,1
137,"Ecuador","corals",2008,205.859078159956,67.75,4,10,206.609078159956,0.99636995621548
137,"Ecuador","corals",2009,205.859078159956,67.75,0,0,206.609078159956,0.99636995621548
137,"Ecuador","corals",2010,81.5,67.25,0,0,206.609078159956,0.394464757917864
137,"Ecuador","corals",2011,1,2.5,0,0,206.609078159956,0.00484005837936029
137,"Ecuador","corals",2012,0,0,0,0,206.609078159956,0
137,"Ecuador","corals",2013,0,0,0,0,206.609078159956,0
137,"Ecuador","corals",2014,0,0,0,0,206.609078159956,0
137,"Ecuador","corals",2015,0,0,0,0,206.609078159956,0
137,"Ecuador","corals",2016,0,0,0,0,206.609078159956,0
137,"Ecuador","corals",2017,0,0,0,0,206.609078159956,0
138,"Peru","corals",1997,4,9,4,9,134.599295755183,0.0297178375084179
138,"Peru","corals",1998,6,10.5,8,12,134.599295755183,0.0445767562626269
138,"Peru","corals",1999,9,10.3333333333333,15,10,134.599295755183,0.0668651343939403
138,"Peru","corals",2000,8.25,11.75,6,16,134.599295755183,0.061293039861112
138,"Peru","corals",2001,18.75,14.5,46,20,134.599295755183,0.139302363320709
138,"Peru","corals",2002,25.25,14.25,34,11,134.599295755183,0.187593849271888
138,"Peru","corals",2003,22.25,13,3,5,134.599295755183,0.165305471140575
138,"Peru","corals",2004,134.599295755183,9.5,455.39718302073,2,134.599295755183,1
138,"Peru","corals",2005,124.349295755183,5.75,5,5,134.599295755183,0.923848041384679
138,"Peru","corals",2006,116.599295755183,4.75,3,7,134.599295755183,0.866269731212119
138,"Peru","corals",2007,117.349295755183,5.5,6,8,134.599295755183,0.871841825744948
138,"Peru","corals",2008,7.5,11.25,16,25,134.599295755183,0.0557209453282836
138,"Peru","corals",2009,9,12.5,11,10,134.599295755183,0.0668651343939403
138,"Peru","corals",2010,8.5,13,1,9,134.599295755183,0.0631504047053881
138,"Peru","corals",2011,19.25,42.75,49,127,134.599295755183,0.143017093009261
138,"Peru","corals",2012,30.75,71.75,62,141,134.599295755183,0.228455875845963
138,"Peru","corals",2013,44.25,125,65,223,134.599295755183,0.328753577436873
138,"Peru","corals",2014,47.25,131.5,13,35,134.599295755183,0.351041955568187
138,"Peru","corals",2015,38.5,106.5,14,27,134.599295755183,0.286034186018522
138,"Peru","corals",2016,24.7744618238171,72.5,7.09784729526823,5,134.599295755183,0.184060857709675
138,"Peru","corals",2017,11.7744618238171,22,13,21,134.599295755183,0.0874778858073163
139,"Venezuela","corals",1994,1,8,1,8,1032.5,0.000968523002421308
139,"Venezuela","corals",1995,14.5,28,28,48,1032.5,0.014043583535109
139,"Venezuela","corals",1996,9.66666666666667,18.6666666666667,0,0,1032.5,0.00936238902340597
139,"Venezuela","corals",1997,7.25,14,0,0,1032.5,0.00702179176755448
139,"Venezuela","corals",1998,7,12,0,0,1032.5,0.00677966101694915
139,"Venezuela","corals",1999,1.75,57.5,7,230,1032.5,0.00169491525423729
139,"Venezuela","corals",2000,2.5,61,3,14,1032.5,0.00242130750605327
139,"Venezuela","corals",2001,6.75,69.25,17,33,1032.5,0.00653753026634383
139,"Venezuela","corals",2002,10.25,77.25,14,32,1032.5,0.0099273607748184
139,"Venezuela","corals",2003,8.5,19.75,0,0,1032.5,0.00823244552058111
139,"Venezuela","corals",2004,7.75,16.25,0,0,1032.5,0.00750605326876513
139,"Venezuela","corals",2005,3.5,8,0,0,1032.5,0.00338983050847458
139,"Venezuela","corals",2006,0,0,0,0,1032.5,0
139,"Venezuela","corals",2007,0,0,0,0,1032.5,0
139,"Venezuela","corals",2008,0,0,0,0,1032.5,0
139,"Venezuela","corals",2009,0,0,0,0,1032.5,0
139,"Venezuela","corals",2010,0,0,0,0,1032.5,0
139,"Venezuela","corals",2011,0,0,0,0,1032.5,0
139,"Venezuela","corals",2012,0,0,0,0,1032.5,0
139,"Venezuela","corals",2013,134.5,9.25,538,37,1032.5,0.130266343825666
139,"Venezuela","corals",2014,295.5,22.25,644,52,1032.5,0.286198547215496
139,"Venezuela","corals",2015,648.5,42.5,1412,81,1032.5,0.628087167070218
139,"Venezuela","corals",2016,872,107.5,894,260,1032.5,0.84455205811138
139,"Venezuela","corals",2017,1032.5,192.5,1180,377,1032.5,1
143,"Iceland","corals",1998,17,14,17,14,129.380226090451,0.131395658468823
143,"Iceland","corals",1999,8.5,7,0,0,129.380226090451,0.0656978292344115
143,"Iceland","corals",2000,129.380226090451,5,371.140678271353,1,129.380226090451,1
143,"Iceland","corals",2001,97.0351695678382,3.75,0,0,129.380226090451,0.75
143,"Iceland","corals",2002,93.0351695678382,5.75,1,22,129.380226090451,0.719083374477924
143,"Iceland","corals",2003,96.7851695678382,88,15,329,129.380226090451,0.74806771090487
143,"Iceland","corals",2004,4.75,102.5,3,59,129.380226090451,0.0367134928074653
143,"Iceland","corals",2005,14.5,236.75,39,537,129.380226090451,0.112072767517526
143,"Iceland","corals",2006,16.5,284.25,9,212,129.380226090451,0.127531080278563
143,"Iceland","corals",2007,13.5,236.5,3,138,129.380226090451,0.104343611137007
143,"Iceland","corals",2008,12.75,221.75,0,0,129.380226090451,0.0985467438516173
143,"Iceland","corals",2009,3,87.5,0,0,129.380226090451,0.023187469141557
143,"Iceland","corals",2010,0.75,34.5,0,0,129.380226090451,0.00579686728538925
143,"Iceland","corals",2011,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2012,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2013,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2014,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2015,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2016,0,0,0,0,129.380226090451,0
143,"Iceland","corals",2017,0,0,0,0,129.380226090451,0
147,"French Polynesia","corals",2014,670.048968895913,27,670.048968895913,27,670.048968895913,1
147,"French Polynesia","corals",2015,336.024484447957,22.5,2,18,670.048968895913,0.501492428234981
147,"French Polynesia","corals",2016,436.016322965304,152,636,411,670.048968895913,0.650723071305906
147,"French Polynesia","corals",2017,547.012242223978,259.25,880,581,670.048968895913,0.816376515175195
155,"Tonga","corals",2000,371.140678271353,1,371.140678271353,1,371.140678271353,1
155,"Tonga","corals",2001,185.570339135676,0.5,0,0,371.140678271353,0.5
155,"Tonga","corals",2002,130.380226090451,17.3333333333333,20,51,371.140678271353,0.351295974070311
155,"Tonga","corals",2003,97.7851695678382,13,0,0,371.140678271353,0.263471980552734
155,"Tonga","corals",2004,5,12.75,0,0,371.140678271353,0.0134719805527335
155,"Tonga","corals",2005,5,12.75,0,0,371.140678271353,0.0134719805527335
155,"Tonga","corals",2006,0,0,0,0,371.140678271353,0
155,"Tonga","corals",2007,0,0,0,0,371.140678271353,0
155,"Tonga","corals",2008,21.25,87.5,85,350,371.140678271353,0.0572559173491175
155,"Tonga","corals",2009,28.75,116.25,30,115,371.140678271353,0.0774638881782178
155,"Tonga","corals",2010,40.25,144.25,46,112,371.140678271353,0.108449443449505
155,"Tonga","corals",2011,44,158.25,15,56,371.140678271353,0.118553428864055
155,"Tonga","corals",2012,31.75,85.25,36,58,371.140678271353,0.0855470765098579
155,"Tonga","corals",2013,41.75,93.25,70,147,371.140678271353,0.112491037615325
155,"Tonga","corals",2014,46.25,86.5,64,85,371.140678271353,0.124615820112785
155,"Tonga","corals",2015,42.5,72.5,0,0,371.140678271353,0.114511834698235
155,"Tonga","corals",2016,41,63.5,30,22,371.140678271353,0.110470240532415
155,"Tonga","corals",2017,26,28,10,5,371.140678271353,0.0700542988742144
162,"New Zealand","corals",1990,314.057924286921,860,314.057924286921,860,439.25,0.714986737135847
162,"New Zealand","corals",1991,350.591551325237,1006,387.125178363553,1152,439.25,0.798159479397238
162,"New Zealand","corals",1992,355.456892542369,974.333333333333,365.187574976633,911,439.25,0.809235953425996
162,"New Zealand","corals",1993,352.895337459975,901,345.210672212794,681,439.25,0.803404297006204
162,"New Zealand","corals",1994,378.281917293643,925.5,415.604243621594,958,439.25,0.861199584049273
162,"New Zealand","corals",1995,372.341848535909,774.25,363.364903332615,547,439.25,0.84767637686035
162,"New Zealand","corals",1996,372.373004402994,656.5,365.312198444975,440,439.25,0.847747306552065
162,"New Zealand","corals",1997,391.743798234047,647.25,422.693847537004,644,439.25,0.891847007931809
162,"New Zealand","corals",1998,384.778817786979,490.25,387.744321833321,330,439.25,0.875990478740988
162,"New Zealand","corals",1999,345.437591953825,477.75,206,497,439.25,0.786425935011554
162,"New Zealand","corals",2000,317.609542342581,475,254,429,439.25,0.723072378696827
162,"New Zealand","corals",2001,264.43608045833,417.25,210,413,439.25,0.602017257730974
162,"New Zealand","corals",2002,280,559.5,450,899,439.25,0.637450199203187
162,"New Zealand","corals",2003,339,656,442,883,439.25,0.771770062606716
162,"New Zealand","corals",2004,394.25,1022.25,475,1894,439.25,0.897552646556631
162,"New Zealand","corals",2005,439.25,1386,390,1868,439.25,1
162,"New Zealand","corals",2006,402,1552,301,1563,439.25,0.915196357427433
162,"New Zealand","corals",2007,399,1866.5,430,2141,439.25,0.908366533864542
162,"New Zealand","corals",2008,347.75,1785,270,1568,439.25,0.791690381331816
162,"New Zealand","corals",2009,300.25,1618.5,200,1202,439.25,0.683551508252703
162,"New Zealand","corals",2010,298.5,1698.25,294,1882,439.25,0.679567444507684
162,"New Zealand","corals",2011,255.5,1502.5,258,1358,439.25,0.581673306772908
162,"New Zealand","corals",2012,245.75,1433,231,1290,439.25,0.559476380193512
162,"New Zealand","corals",2013,249.75,1423.75,216,1165,439.25,0.5685828116107
162,"New Zealand","corals",2014,233.25,1180.75,228,910,439.25,0.531018782014798
162,"New Zealand","corals",2015,217,1042,193,803,439.25,0.49402390438247
162,"New Zealand","corals",2016,231.25,1023.25,288,1215,439.25,0.526465566306204
162,"New Zealand","corals",2017,239,1000.75,247,1075,439.25,0.544109277177006
163,"United States","corals",1990,25647,56198,25647,56198,25647,1
163,"United States","corals",1991,24486,59398,23325,62598,25647,0.954731547549421
163,"United States","corals",1992,24157,51209.3333333333,23499,34832,25647,0.941903536476001
163,"United States","corals",1993,24492.5,46301.75,25499,31579,25647,0.95498498849768
163,"United States","corals",1994,24045.75,40860.5,23860,34433,25647,0.93756579716926
163,"United States","corals",1995,24597,36982,25530,47084,25647,0.959059539127383
163,"United States","corals",1996,23509.75,37912.75,19150,38555,25647,0.916666666666667
163,"United States","corals",1997,22107.25,33845,19889,15308,25647,0.861981908215386
163,"United States","corals",1998,21197.5,27030.75,20221,7176,25647,0.826509923187897
163,"United States","corals",1999,19934,17139.5,20476,7519,25647,0.777244901937848
163,"United States","corals",2000,21098.75,10232,23809,10925,25647,0.822659570320115
163,"United States","corals",2001,22956,9176.75,27318,11087,25647,0.895075447420751
163,"United States","corals",2002,24650,9065.5,26997,6731,25647,0.961126057628573
163,"United States","corals",2003,23783,9573,17008,9549,25647,0.927320934222326
163,"United States","corals",2004,20990.5,8806.5,12639,7859,25647,0.818438803758724
163,"United States","corals",2005,17540.25,8989.25,13517,11818,25647,0.683910398877062
163,"United States","corals",2006,13793,9654,12008,9390,25647,0.537801692205716
163,"United States","corals",2007,12313.75,9923,11091,10625,25647,0.480124381019223
163,"United States","corals",2008,11062.75,10463.25,7635,10020,25647,0.431346746208134
163,"United States","corals",2009,9454.75,9812.75,7085,9216,25647,0.368649354700355
163,"United States","corals",2010,8303,10721.5,7401,13025,25647,0.323741568214606
163,"United States","corals",2011,7759.75,11880.75,8918,15262,25647,0.302559753577416
163,"United States","corals",2012,7751.5,11621.5,7602,8983,25647,0.302238078527703
163,"United States","corals",2013,7399.5,9977.75,5677,2641,25647,0.288513276406597
163,"United States","corals",2014,7036.75,7521.25,5950,3199,25647,0.274369321947986
163,"United States","corals",2015,6251.75,4404.25,5778,2794,25647,0.243761453581316
163,"United States","corals",2016,5712.5,2911.75,5445,3013,25647,0.222735602604593
163,"United States","corals",2017,5611.25,3023,5272,3086,25647,0.218787772449019
166,"Jamaica","corals",1991,18,7,18,7,525.424517971285,0.0342580130624656
166,"Jamaica","corals",1992,10.5,13.5,3,20,525.424517971285,0.019983840953105
166,"Jamaica","corals",1993,8,14.3333333333333,3,16,525.424517971285,0.0152257835833181
166,"Jamaica","corals",1994,6,10.75,0,0,525.424517971285,0.0114193376874885
166,"Jamaica","corals",1995,1.5,9,0,0,525.424517971285,0.00285483442187214
166,"Jamaica","corals",1996,40.5,14.5,159,42,525.424517971285,0.0770805293905477
166,"Jamaica","corals",1997,40,11.5,1,4,525.424517971285,0.0761289179165903
166,"Jamaica","corals",1998,40,11.5,0,0,525.424517971285,0.0761289179165903
166,"Jamaica","corals",1999,40,11.5,0,0,525.424517971285,0.0761289179165903
166,"Jamaica","corals",2000,0.25,1,0,0,525.424517971285,0.000475805736978689
166,"Jamaica","corals",2001,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2002,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2003,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2004,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2005,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2006,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2007,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2008,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2009,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2010,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2011,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2012,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2013,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2014,0,0,0,0,525.424517971285,0
166,"Jamaica","corals",2015,171.608537603639,0.25,686.434150414556,1,525.424517971285,0.326609306825338
166,"Jamaica","corals",2016,348.516527787462,0.75,707.631960735293,2,525.424517971285,0.663304653412669
166,"Jamaica","corals",2017,525.424517971285,1.25,707.631960735293,2,525.424517971285,1
171,"Brazil","corals",1994,7,12,7,12,268.5,0.0260707635009311
171,"Brazil","corals",1995,12,9.5,17,7,268.5,0.0446927374301676
171,"Brazil","corals",1996,22.6666666666667,11,44,14,268.5,0.0844196151458721
171,"Brazil","corals",1997,25.25,11.25,33,12,268.5,0.0940409683426443
171,"Brazil","corals",1998,24.75,9.75,5,6,268.5,0.0921787709497207
171,"Brazil","corals",1999,108.030278365452,8.25,350.121113461806,1,268.5,0.40234740545792
171,"Brazil","corals",2000,97.2802783654515,5,1,1,268.5,0.362310161510062
171,"Brazil","corals",2001,89.2802783654515,2.5,1,2,268.5,0.332515003223283
171,"Brazil","corals",2002,90.2802783654515,1.75,9,3,268.5,0.33623939800913
171,"Brazil","corals",2003,131,10,513,34,268.5,0.487895716945996
171,"Brazil","corals",2004,258.25,33.25,510,94,268.5,0.961824953445065
171,"Brazil","corals",2005,266.75,46.5,35,55,268.5,0.993482309124767
171,"Brazil","corals",2006,268.5,61.75,16,64,268.5,1
171,"Brazil","corals",2007,143,66.75,11,54,268.5,0.532588454376164
171,"Brazil","corals",2008,16.25,55,3,47,268.5,0.0605214152700186
171,"Brazil","corals",2009,7.75,48.5,1,29,268.5,0.0288640595903166
171,"Brazil","corals",2010,4,33.25,1,3,268.5,0.0148975791433892
171,"Brazil","corals",2011,1.5,21.75,1,8,268.5,0.00558659217877095
